manufacturer,name,hex,lineId,pigmentSlugs,lightfastRatingId,transparencyRatingId,stainingRatingId,granulationRatingId,manufacturerDescription,url
Old Holland,Parisian (Prussian) Blue Extra,#000056,,PB27,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-parisian-prussian-blue-extra-6-ml-tube/
Old Holland,Payne's Gray,#232A3F,,PB29|PBk9,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-paynes-gray-6-ml-tube/
Old Holland,Permanent Green,#00AA52,,PY74|PB15:3|PW4,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-permanent-green-6-ml-tube/
Old Holland,Permanent Green Deep,#00A14A,,PG36,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-permanent-green-deep-6-ml-tube/
Old Holland,Permanent Green Light,#009D5A,,PG36|PY3|PW4,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-permanent-green-light-6-ml-tube/
Old Holland,Persian (Indian) Red,#A3523A,,PR101,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-persian-indian-red-6-ml-tube/
Old Holland,Raw Sienna Deep,#AA712A,,PBr7,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-raw-sienna-deep-6-ml-tube/
Old Holland,Raw Sienna Light,#C18B37,,PBr7,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-raw-sienna-light-6-ml-tube/
Old Holland,Raw Umber,#5B3519,,PBr7,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-raw-umber-6-ml-tube/
Old Holland,Red Earth,#AD2E21,,PY42|PR112|PR102|PY42|PR112|PR102,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-red-earth-6-ml-tube/
Old Holland,Red Ochre,#B34603,,PR102,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-red-ochre-6-ml-tube/
Old Holland,Red Umber,#79423A,,PBr7,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-red-umber-6-ml-tube/
Old Holland,Rose Dore Madder Lake Antique Ex,#EC4959,,PR177|PBr23|PR168,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-rose-dore-mad-lake-antique-ex-6-ml-tube/
Old Holland,Royal Purple Lake,#BB0063,,PV42,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-royal-purple-lake-6-ml-tube/
Old Holland,Ruby Lake,#D3003B,,PR209,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-ruby-lake-6-ml-tube/
Old Holland,Sapgreen Lake Extra,#2E7100,,PY151|PBk7|PY42|PG7|PY153,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-sapgreen-lake-extra-6-ml-tube/
Old Holland,Scarlet Lake Extra,#D10000,,PR168,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scarlet-lake-extra-6-ml-tube/
Old Holland,Scheveningen Blue,#004B90,,PB15:3,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-blue-6-ml-tube/
Old Holland,Scheveningen Blue Deep,#003E75,,PB15:2,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-blue-deep-6-ml-tube/
Old Holland,Scheveningen Blue Light,#0099E2,,PB15:3|PW4,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-blue-light-6-ml-tube/
Old Holland,Scheveningen Green,#009900,,PG36,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-green-6-ml-tube/
Old Holland,Scheveningen Green Deep,#00492E,,PG7,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-green-deep-6-ml-tube/
Old Holland,Scheveningen Intense Black,#232223,,,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-intense-black-6-ml-tube/
Old Holland,Scheveningen Orange,#F26300,,PY83|PO43,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-orange-6-ml-tube/
Old Holland,Scheveningen Purple Brown,#7E1200,,PR175,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-purple-brown-6-ml-tube/
Old Holland,Scheveningen Red Deep,#CA2939,,PR214,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-red-deep-6-ml-tube/
Old Holland,Scheveningen Red Light,#E83B3B,,PR112,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-red-light-6-ml-tube/
Old Holland,Scheveningen Red Medium,#D10012,,,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-red-medium-6-ml-tube/
Old Holland,Scheveningen Red Scarlet,#EE2A29,,PO34,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-red-scarlet-6-ml-tube/
Old Holland,Scheveningen Rose Deep,#B4002E,,PV19,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-rose-deep-6-ml-tube/
Old Holland,Scheveningen Violet,#560049,,PV19,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-violet-6-ml-tube/
Old Holland,Scheveningen Warm Gray,#554656,,PBk9|PW6|PBr7|PW4,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-warm-gray-6-ml-tube/
Old Holland,Scheveningen Yellow Deep,#FFA321,,PY83,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-yellow-deep-6-ml-tube/
Old Holland,Scheveningen Yellow Lemon,#FFF100,,PY3,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-yellow-lemon-6-ml-tube/
Old Holland,Scheveningen Yellow Light,#EEE22B,,PY74,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-yellow-light-6-ml-tube/
Old Holland,Scheveningen Yellow Medium,#F0DB2E,,PY120,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-scheveningen-yellow-medium-6-ml-tube/
Old Holland,Sepia Extra,#3B1200,,PBk9|PBr7,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-sepia-extra-6-ml-tube/
Old Holland,Tinting Zinc White,#FFFFFF,,,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-tinting-zinc-white-6-ml-tube/
Old Holland,Titanium White,#FFFFFF,,,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-titanium-white-6-ml-tube/
Old Holland,Transparent Chinese White,#FFFFFF,,,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-transparent-chinese-white-6-ml-tube/
Old Holland,Transparent Oxide Red Lake,#B35531,,PR101,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-transparent-oxide-red-lake-6-ml-tube/
Old Holland,Transparent Oxide Yellow Lake,#D19900,,PY42,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-transparent-oxide-yellow-lake-6-ml-tube/
Old Holland,Turquoise Blue Deep,#008EAD,,PG7|PB15:3|PW4,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-turquoise-blue-deep-6-ml-tube/
Old Holland,Ultra Blue Deep,#0049D1,,PB29,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-ultra-blue-deep-6-ml-tube/
Old Holland,Ultramarine Blue,#024DDF,,PB29,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-ultramarine-blue-6-ml-tube/
Old Holland,Ultramarine Red Pink,#AA3BA0,,PR259,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-ultramarine-red-pink-6-ml-tube/
Old Holland,Ultramarine Violet,#422997,,PV15,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-ultramarine-violet-6-ml-tube/
Old Holland,Van Dyck Brown (Cassell) Extra,#271200,,PY42|PBk9|PR101,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-van-dyck-brown-cassell-extra-6-ml-/
Old Holland,Venetian Red,#A95541,,PR101,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-venetian-red-6-ml-tube/
Old Holland,Vermilion Extra,#E21200,,PR251,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-vermilion-extra-6-ml-tube/
Old Holland,Vine Black,#161818,,,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-vine-black-6-ml-tube/
Old Holland,Viridian Green Deep,#009991,,PB29|PG18,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-viridian-green-deep-6-ml-tube/
Old Holland,Viridian Green Light,#009645,,PG18|PY3,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-viridian-green-light-6-ml-tube/
Old Holland,Warm Sepia Extra,#4F2E00,,PR177|PBr7|PBk9,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-warm-sepia-extra-6-ml-tube/
Old Holland,Yellow Ochre Burnt,#A74900,,PR102,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-yellow-ochre-burnt-6-ml-tube/
Old Holland,Yellow Ochre Deep,#D99429,,PY43,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-yellow-ochre-deep-6-ml-tube/
Old Holland,Yellow Ochre Half-Burnt,#C96300,,PR102,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-yellow-ochre-half-burnt-6-ml-tube/
Old Holland,Yellow Ochre Light,#EAB400,,PY43,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-yellow-ochre-light-6-ml-tube/
QoR,Hooker's Green,#2F5E47,,PR122|PB60|PY150,,,,,,https://www.dickblick.com/items/01773-7121/
QoR,Ardoise Gray,#716761,,PBk19,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-ardiose-gray-11-ml-tube/
QoR,Aureolin Modern,#F8EB00,,PW6|PY150,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-aureolin-modern-11-ml-tube/
QoR,Benzimdazolane Yellow,#FFCD4A,,PY154,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-benzimdazolane-yellow-11-ml-tube/
QoR,Bismuth Vanadate Yellow,#FFF866,,PY184,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-bismuth-vandate-yellow-11-ml-tube/
QoR,Bohemian Green Earth,#4A4A29,,PBk7|PG7|PY42|PR101,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-bohemian-green-earth-11-ml-tube/
QoR,Burnt Sienna Natural,#7D3A2B,,PBr7|PBr7,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-burnt-sienna-natural-11-ml-tube/
QoR,Burnt Umber Natural,#4D2E0E,,PBr7|PBr7,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-burnt-umber-natural-11-ml-tube/
QoR,Cadmium Orange,#FF6D00,,PO20,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-cadmium-orange-11-ml-tube/
QoR,Cadmium Red Deep,#9C002A,,PR108,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-cadmium-red-deep-11-ml-tube/
QoR,Cadmium Red Light,#FC363A,,PR108,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-cadmium-red-light-11-ml-tube/
QoR,Cadmium Red Medium,#DD1E00,,PR108,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-cadmium-red-medium-11-ml-tube/
QoR,Cadmium Yellow Deep,#FFE200,,PY35,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-cadmium-yellow-deep-11-ml-tube/
QoR,Cadmium Yellow Light,#FFEA00,,PY35,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-cadmium-yellow-light-11-ml-tube/
QoR,Cadmium Yellow Medium,#FFEB1E,,PY35,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-cadmium-yellow-medium-11-ml-tube/
QoR,Cadmium Yellow Primrose,#FFFF00,,PY35,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-cadmium-yellow-primrose-11-ml-tube/
QoR,Carbon Black,#000000,,PBk7,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-carbon-black-11-ml-tube/
QoR,Cerulean Blue	 Chromium,#2D7EBD,,PB36:1,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-cerulean-blue-chromium-11-ml-tube/
QoR,Chinese White,#FFFFFF,,PW4,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-chinese-white-11-ml-tube/
QoR,Chromium Oxide Green,#105A09,,PG17,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-chromium-oxide-green-11-ml-tube/
QoR,Cobalt Blue,#1643AD,,PB28,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-cobalt-blue-11-ml-tube/
QoR,Cobalt Green,#00563B,,PG26,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-cobalt-green-11-ml-tube/
QoR,Cobalt Teal,#02A6AF,,PG50,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-cobalt-teal-11-ml-tube/
QoR,Cobalt Turquoise,#006F8C,,PB36,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-cobalt-turquoise-11-ml-tube/
QoR,Cobalt Violet,#A710A7,,PV49,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-cobalt-violet-11-ml-tube/
QoR,Diarylide Yellow,#FEC307,,PY83,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-diarylide-yellow-11-ml-tube/
QoR,Dioxazine Purple,#5D3FA1,,PV23,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-dioxazine-purple-11-ml-tube/
QoR,French Cerulean Blue,#1353A4,,PB36,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-french-cerulean-blue-11-ml-tube/
QoR,Green Gold,#565612,,PY129,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-green-gold-11-ml-tube/
QoR,Indian Yellow,#FF9D13,,PY154|PR206|PY150,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-indian-yellow-11-ml-tube/
QoR,Indigo,#000052,,PBk7|PB15:3|PV19,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-indigo-11-ml-tube/
QoR,Iridescent Gold (Fine),#C89F4A,,,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-iridescent-gold-fine-11-ml-tube/
QoR,Iridescent Pearl (Fine),#D8D8D8,,,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-iridescent-pearl-fine-11-ml-tube/
QoR,Iridescent Silver (Fine),#989898,,,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-iridescent-silver-fine-11-ml-tube/
QoR,Ivory Black,#000000,,PBk9,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-ivory-black-11-ml-tube/
QoR,Manganese Blue,#0056D1,,PG7|PB15:3,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-manganese-blue-11-ml-tube/
QoR,Mars Orange Deep,#B33313,,PR101,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-mars-orange-deep-11-ml-tube/
QoR,Naples Yellow,#F5CA5B,,PBk7|PBr24|PW4,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-naples-yellow-11-ml-tube/
QoR,Neutral Tint,#354A4E,,PR122|PY42|PB15:3,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-neutral-tint-11-ml-tube/
QoR,Nickel Azo Yellow,#FDBF12,,,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-nickel-azo-yellow-11-ml-tube/
QoR,Nickel Yellow,#FCEF93,,PY53,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-nickel-yellow-11-ml-tube/
QoR,Olive Green,#4F5918,,PG7|PR101|PY184,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-olive-green-11-ml-tube/
QoR,Paynes Gray,#132A2F,,PBk7|PB15:3|PV19,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-paynes-gray-11-ml-tube/
QoR,Permanent Alizarin Crimson,#AA2229,,PR177,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-permanent-alizarin-crimson-11-ml-tube/
QoR,Permanent Gamboge,#D59A22,,PY42|PV19|PY150,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-permanent-gamboge-11-ml-tube/
QoR,Permanent Green Light,#027E02,,PG7|PY3,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-permanent-green-light-11-ml-tube/
QoR,Permanent Scarlet,#E0001C,,PR168,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-permanent-scarlet-11-ml-tube/
QoR,Phthalo Blue (Green Shade),#1C159A,,PB15:3|PB15:3,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-phthalo-blue-green-shade-11-ml-tube/
QoR,Phthalo Green (Blue Shade),#03353A,,PG7|PG7,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-phthalo-green-blue-shade-11-ml-tube/
QoR,Phthalo Turquoise,#096263,,PG7|PB15:3,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-phthalo-turquoise-11-ml-tube/
QoR,Prussian Blue,#394194,,PB27,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-prussian-blue-11-ml-tube/
QoR,Pyrrole Red Deep,#B91505,,PR264,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-pyrrole-red-deep-11-ml-tube/
QoR,Pyrrole Red Light,#FE0A0A,,PR255,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-pyrrole-red-light-11-ml-tube/
QoR,Pyrrole Red Medium,#E20012,,PR254,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-pyrrole-red-medium-11-ml-tube/
QoR,Quinacridone Burnt Orange,#8B1209,,PR206,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-quinacridone-burnt-orange-11-ml-tube/
QoR,Quinacridone Crimson,#9D1821,,PR206|PR122,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-quinacridone-crimson-11-ml-tube/
QoR,Quinacridone Gold,#DF5600,,PO48|PY150,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-quinacridone-gold-11-ml-tube/
QoR,Quinacridone Gold Deep,#711200,,PO48,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-quinacridone-gold-deep-11-ml-tube/
QoR,Quinacridone Magenta,#DE1386,,PR122,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-quinacridone-magenta-11-ml-tube/
QoR,Quinacridone Red,#C41C00,,PV19,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-quinacridone-red-11-ml-tube/
QoR,Quinacridone Violet,#523B67,,PV19,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-quinacridone-violet-11-ml-tube/
QoR,Raw Sienna Natural,#D38A0C,,PY43|PY43,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-raw-sienna-natural-11-ml-tube/
QoR,Raw Umber Natural,#372207,,PBr7|PBr7,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-raw-umber-natural-11-ml-tube/
QoR,Sap Green,#2F472B,,PG36|PR101|PY150,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-sap-green-11-ml-tube/
QoR,Sepia,#583E2B,,,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-sepia-11-ml-tube/
QoR,Terre Verte,#002E19,,PG23,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-terre-verte-11-ml-tube/
QoR,Titan Buff,#EFE0C6,,PW6:1,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-titan-buff-11-ml-tube/
QoR,Titanium White,#FFFFFF,,PW6,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-titanium-white-11-ml-tube/
QoR,Transparent Brown Oxide,#66271C,,PR101,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-transparent-brown-oxide-11-ml-tube/
QoR,Transparent Pyrrole Orange,#EA2E00,,PO71,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-transparent-pyrrole-orange-11-ml-tube/
QoR,Transparent Red Oxide,#A94300,,PR101,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-transparent-red-oxide-11-ml-tube/
QoR,Transparent Yellow Oxide,#914700,,PY42,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-transparent-yellow-oxide-11-ml-tube/
QoR,Ultramarine Blue,#0016B8,,PB29,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-ultramarine-blue-11-ml-tube/
QoR,Ultramarine Blue Violet,#5E63BB,,PV15|PB29,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-ultramarine-blue-violet-11-ml-tube/
QoR,Ultramarine Pink,#9F4A79,,PV15,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-ultramarine-pink-11-ml-tube/
QoR,Ultramarine Violet,#564FAD,,PV15,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-ultramarine-violet-11-ml-tube/
QoR,Van Dyke Brown,#593D36,,PR101,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-van-dyke-brown-11-ml-tube/
QoR,Venetian Red,#8F190A,,PR101,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-venetian-red-11-ml-tube/
QoR,Viridian Green,#2A4E46,,PG18,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-viridian-green-11-ml-tube/
QoR,Yellow Ochre (Natural),#E0AE18,,PY42|PY43,,,,,,https://www.dickblick.com/items/qor-modern-watercolors-yellow-ochre-natural-11-ml-tube/
Rembrandt,Oxide Black,#000000,,PBk11,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-oxide-black-10-ml-tube/
Rembrandt,Alizarin Crimson,#BE0036,,PR83,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-alizarin-crimson-10-ml-tube/
Rembrandt,Aureoline,#EAC700,,PY150,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-aureoline-10-ml-tube/
Rembrandt,Azo Green Yellow,#b38f24,,PY129,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-azo-green-yellow-10-ml-tube/
Rembrandt,Azo Yellow Deep Cadmium Free,#E19231,,PY110,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-azo-yellow-deep-cadmium-free-10-ml-tube/
Rembrandt,Azo Yellow Light Cadmium Free,#E8c836,,PY154,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-azo-yellow-light-cadmium-free-10-ml-tube/
Rembrandt,Azo Yellow Medium Cadmium Free,#E6B035,,PY83,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-azo-yellow-medium-cadmium-free-10-ml-tube/
Rembrandt,Benzimidazolone Orange,#CD752E,,PO72,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-benzimidazolone-orange-10-ml-tube/
Rembrandt,Benzimidazolone Violet,#902235,,PV32,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-benzimidazolone-violet-10-ml-tube/
Rembrandt,Blue Violet,#432F77,,PV23,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-blue-violet-10-ml-tube/
Rembrandt,Bluish Green,#0ABFBD,,PB15|PG7,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-bluish-green-10-ml-tube/
Rembrandt,Brilliant Orange,#E7722E,,PO64,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-brilliant-orange-10-ml-tube/
Rembrandt,Burnt Sienna,#B15635,,PBr7,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-burnt-sienna-10-ml-tube/
Rembrandt,Burnt Umber,#593525,,PBr7,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-burnt-umber-10-ml-tube/
Rembrandt,Cadmium Orange,#F78900,,PO20,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-cadmium-orange-10-ml-tube/
Rembrandt,Cadmium Red Deep,#E90A00,,PR108,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-cadmium-red-deep-10-ml-tube/
Rembrandt,Cadmium Yellow,#E8C100,,PY35,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-cadmium-yellow-10-ml-tube/
Rembrandt,Cadmium Yellow Lemon,#FFFF8C,,PY35,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-cadmium-yellow-lemon-10-ml-tube/
Rembrandt,Carmine,#940018,,PR264,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-carmine-10-ml-tube/
Rembrandt,Cerlulean Blue (Phthalo),#1C6EB1,,PB15|PW6,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-cerlulean-blue-phthalo-10-ml-tube/
Rembrandt,Cerulean Blue,#127ED1,,PB35,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-cerulean-blue-10-ml-tube/
Rembrandt,Cerulean Blue Deep,#01698D,,PB36,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-cerulean-blue-deep-10-ml-tube/
Rembrandt,Cerulean Blue Greenish,#274B7D,,PB36,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-cerulean-blue-greenish-10-ml-tube/
Rembrandt,Chameleon Blue/Green/Gold,#3A6A54,,,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-chameleon-blue-green-gold-10-ml-tube/
Rembrandt,Chameleon Red/Violet/Blue,#4B2245,,,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-chameleon-red-violet-blue-10-ml-tube/
Rembrandt,Chameleon Violet/Blue/Green,#343241,,,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-chameleon-violet-blue-green-10-ml-tube/
Rembrandt,Chinese White,#FFFFFF,,PW4,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-chinese-white-10-ml-tube/
Rembrandt,Chromium Oxide Green,#537741,,PG17,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-chromium-oxide-green-10-ml-tube/
Rembrandt,Cobalt Blue,#0265EB,,PB28,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-cobalt-blue-10-ml-tube/
Rembrandt,Cobalt Blue Ultramarine,#0257C5,,PB29|PW6,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-cobalt-blue-ultramarine-10-ml-tube/
Rembrandt,Cobalt Turquoise Blue,#00ADc2,,PB28,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-cobalt-turquoise-blue-10-ml-tube/
Rembrandt,Cobalt Turquoise Green,#2D665F,,PG26,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-cobalt-turquoise-green-10-ml-tube/
Rembrandt,Cobalt Violet,#8D098D,,PV14,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-cobalt-violet-10-ml-tube/
Rembrandt,Copper,#6b3b29,,,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-copper-10-ml-tube/
Rembrandt,Davy's Grey,#43423E,,PBk11|PBr7,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-davys-grey-10-ml-tube/
Rembrandt,Dusk Green,#154d47,,PBk11|PG7,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-dusk-green-10-ml-tube/
Rembrandt,Dusk Pink,#4F3D48,,PR122|PBk11,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-dusk-pink-10-ml-tube/
Rembrandt,Dusk Yellow,#6B673F,,PBk11|PY128,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-dusk-yellow-10-ml-tube/
Rembrandt,Emerald Green,#00A44F,,PG36,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-emerald-green-10-ml-tube/
Rembrandt,French Ultramarine,#1C3BDD,,PB29,,,,,,https://www.dickblick.com/items/rembrandt-artist-watercolors-french-ultramarine-10-ml-tube/
